"","x"
"1500",11.26395765
"1501",12.31018585
"1502",8.562980036
"1503",10.38447584
"1504",9.270394333
"1505",7.607873578
"1506",7.849210246
"1507",10.05291197
"1508",9.374190418
"1509",9.270326844
"1510",12.48713233
"1511",11.42134382
"1512",12.5504018
"1513",7.7923834
"1514",8.763929932
"1515",10.5115822
"1516",12.42399103
"1517",10.08520952
"1518",10.37014724
"1519",7.941667464
"1520",6.572842578
"1521",7.858480314
"1522",12.33952163
"1523",13.15982549
"1524",11.69927342
"1525",8.193541617
"1526",7.894405185
"1527",8.936777796
"1528",9.604639911
"1529",6.93929618
"1530",9.202870913
"1531",10.09134606
"1532",12.37199347
"1533",9.673210697
"1534",10.58542807
"1535",8.312388361
"1536",10.79889336
"1537",12.15869031
"1538",7.175688092
"1539",13.12104077
"1540",9.770489722
"1541",11.02862301
"1542",7.334955971
"1543",6.864611641
"1544",8.789940415
"1545",8.772288284
"1546",9.734832606
"1547",9.433216133
"1548",7.260343009
"1549",10.71501618
"1550",10.20560016
"1551",7.530963846
"1552",9.52164149
"1553",4.22587612
"1554",9.239492384
"1555",9.619188323
"1556",10.32055794
"1557",9.114121489
"1558",7.072561958
"1559",12.85035622
"1560",12.05491847
"1561",11.08537095
"1562",12.69932418
"1563",8.627273327
"1564",10.37460948
"1565",9.67700378
"1566",9.008341371
"1567",10.14052081
"1568",9.911666396
"1569",7.801087777
"1570",9.356241538
"1571",8.557527059
"1572",9.947846848
"1573",9.877495503
"1574",9.020813625
"1575",10.79299151
"1576",11.72956725
"1577",7.583756216
"1578",7.892969705
"1579",9.667360834
"1580",7.350068237
"1581",6.620449374
"1582",8.749448212
"1583",6.811877448
"1584",9.338481036
"1585",10.81689989
"1586",10.14028548
"1587",6.252975074
"1588",6.200215169
"1589",9.155486116
"1590",6.894080576
"1591",9.21669196
"1592",5.467321499
"1593",6.402866469
"1594",7.03059706
"1595",8.60538312
"1596",9.946081712
"1597",10.17202969
"1598",13.85897903
"1599",9.432301013
"1600",9.370311406
"1601",9.415809585
"1602",9.79701915
"1603",8.280336712
"1604",7.226426961
"1605",10.09985516
"1606",8.579464642
"1607",10.79071781
"1608",7.486698533
"1609",13.49316881
"1610",12.64398042
"1611",9.739318754
"1612",8.357247597
"1613",9.228231589
"1614",6.345528828
"1615",8.939408331
"1616",12.6974343
"1617",8.396969095
"1618",11.36468953
"1619",8.779904648
"1620",11.43022891
"1621",9.094909369
"1622",11.34999987
"1623",7.37360351
"1624",9.115538725
"1625",7.163049606
"1626",13.16027745
"1627",8.275181768
"1628",7.176278369
"1629",8.990688482
"1630",9.548433434
"1631",7.895814248
"1632",11.79405875
"1633",6.168993061
"1634",7.969209845
"1635",12.3545607
"1636",10.16279987
"1637",8.037800154
"1638",10.79959621
"1639",7.480348884
"1640",12.37333148
"1641",13.13491186
"1642",7.829145225
"1643",8.213065648
"1644",12.94783256
"1645",9.15512917
"1646",10.60036351
"1647",12.04317728
"1648",10.69616294
"1649",9.696757443
"1650",5.527326935
"1651",10.87133409
"1652",12.29712888
"1653",10.85669698
"1654",9.218212155
"1655",10.11984522
"1656",11.13921249
"1657",7.174269162
"1658",10.46167126
"1659",11.23490472
"1660",7.028511565
"1661",10.91615527
"1662",13.80254418
"1663",6.606019499
"1664",9.390954715
"1665",9.31676476
"1666",6.436270168
"1667",10.96626981
"1668",11.01476867
"1669",11.4014215
"1670",11.30994279
"1671",10.57720821
"1672",11.02409805
"1673",8.082264008
"1674",9.135508399
"1675",10.04816269
"1676",11.43011437
"1677",7.489444457
"1678",9.339497985
"1679",6.975874076
"1680",8.166233981
"1681",8.319645769
"1682",9.765820442
"1683",7.214953605
"1684",6.675411988
"1685",11.31703081
"1686",10.95548296
"1687",9.722872237
"1688",8.594898373
"1689",10.54567801
"1690",14.49417139
"1691",8.560620948
"1692",9.753035003
"1693",11.49612003
"1694",8.126373077
"1695",8.431299463
"1696",8.068903848
"1697",10.7446456
"1698",8.362176733
"1699",13.73120534
"1700",11.25001417
"1701",8.725234707
"1702",7.65596956
"1703",7.728215999
"1704",10.92723036
"1705",9.713553762
"1706",11.87243149
"1707",12.03048686
"1708",6.119481328
"1709",6.032863496
"1710",7.467348388
"1711",9.920353765
"1712",9.889672711
"1713",11.20985186
"1714",11.20328366
"1715",7.679865572
"1716",6.237693427
"1717",8.433299061
"1718",10.71703979
"1719",5.259944275
"1720",8.637455195
"1721",7.224139333
"1722",7.97531818
"1723",10.5501661
"1724",10.99684629
"1725",5.340732244
"1726",9.140458353
"1727",8.885852711
"1728",9.623153744
"1729",11.2649683
"1730",11.5027266
"1731",8.357209174
"1732",8.668843119
"1733",12.85632887
"1734",5.551721287
"1735",9.645334983
"1736",7.797906023
"1737",4.033331079
"1738",9.330742754
"1739",7.834406194
"1740",9.687324871
"1741",11.91137323
"1742",10.47061013
"1743",12.62655468
"1744",8.96887195
"1745",8.232050938
"1746",8.851010996
"1747",8.423169918
"1748",11.21884047
"1749",7.435661112
"1750",10.45544965
"1751",6.568580425
"1752",10.10606336
"1753",9.740895513
"1754",7.23943208
"1755",12.03886988
"1756",9.945599897
"1757",10.97727899
"1758",9.09443846
"1759",11.03193376
"1760",7.775591316
"1761",11.39044879
"1762",9.506353602
"1763",13.24622139
"1764",5.588678605
"1765",5.642154326
"1766",6.482224599
"1767",9.070387551
"1768",12.12998443
"1769",5.671239316
"1770",7.019492747
"1771",4.748352412
"1772",9.173969778
"1773",9.362014713
"1774",7.54887992
"1775",6.570128783
"1776",9.216410585
"1777",10.84466432
"1778",12.23484093
"1779",10.51281851
"1780",9.480632748
"1781",8.068886647
"1782",9.580533767
"1783",9.04681568
"1784",11.91586572
"1785",8.113490148
"1786",13.23135856
"1787",10.80651472
"1788",4.555899642
"1789",10.68369168
"1790",11.42637495
"1791",8.792827022
"1792",6.943335416
"1793",11.48481866
"1794",10.11768251
"1795",9.033477247
"1796",8.329783955
"1797",15.15037533
"1798",7.105230304
"1799",7.980195108
"1800",10.18639552
"1801",10.93615956
"1802",8.745750928
"1803",9.897595055
"1804",9.637966384
"1805",7.592583798
"1806",10.07075088
"1807",8.864853826
"1808",11.16819192
"1809",9.846077607
"1810",9.313457955
"1811",9.382823394
"1812",10.86131851
"1813",7.860593453
"1814",10.20233532
"1815",8.821263699
"1816",12.714273
"1817",11.81847336
"1818",11.80878932
"1819",7.370617248
"1820",7.098514098
"1821",8.207427794
"1822",10.5011659
"1823",4.378308904
"1824",9.919265284
"1825",10.39095066
"1826",10.02968201
"1827",9.310861128
"1828",8.240412681
"1829",7.517006694
"1830",11.04102925
"1831",10.07200532
"1832",6.98388123
"1833",13.15509115
"1834",10.98450728
"1835",11.54618624
"1836",8.016546118
"1837",9.259547156
"1838",9.783170421
"1839",10.15774372
"1840",8.518549301
"1841",8.46527551
"1842",6.349105127
"1843",5.61850589
"1844",8.985526156
"1845",10.92446669
"1846",9.300098211
"1847",12.97690624
"1848",14.88476886
"1849",12.84110779
"1850",8.289868104
"1851",10.65898364
"1852",11.9818675
"1853",11.44219135
"1854",6.966633592
"1855",11.66750885
"1856",12.4141244
"1857",7.36841661
"1858",10.1251593
"1859",9.5683388
"1860",10.54942129
"1861",11.45379055
"1862",11.68262197
"1863",7.99949161
"1864",6.45187467
"1865",8.870243241
"1866",9.134947556
"1867",7.84935966
"1868",10.9270892
"1869",9.739832586
"1870",9.547164864
"1871",10.86482943
"1872",8.705692677
"1873",11.54212777
"1874",8.954250643
"1875",9.550504573
"1876",12.82835145
"1877",7.938074885
"1878",8.994124302
"1879",9.388914834
"1880",6.224615312
"1881",7.525828584
"1882",9.009298407
"1883",7.221782382
"1884",6.94979174
"1885",11.44548664
"1886",8.038384138
"1887",10.22532519
"1888",9.814717721
"1889",9.648392395
"1890",11.49753743
"1891",8.5319206
"1892",10.59446334
"1893",6.95501518
"1894",5.316578956
"1895",7.779944808
"1896",7.652290975
"1897",6.561273667
"1898",7.134924611
"1899",9.095075059
"1900",10.94747818
"1901",11.72271126
"1902",6.310633117
"1903",13.88133234
"1904",9.828184403
"1905",10.27843348
"1906",6.717568876
"1907",10.77690639
"1908",12.09227983
"1909",11.99776503
"1910",7.687624714
"1911",5.832544228
"1912",8.439622811
"1913",11.04122269
"1914",6.481927924
"1915",8.717186548
"1916",9.595010594
"1917",9.193589222
"1918",9.942964992
"1919",8.858837922
"1920",10.66959399
"1921",9.401736597
"1922",11.31793019
"1923",9.655400079
"1924",8.669200233
"1925",11.7955383
"1926",7.205262005
"1927",7.593599765
"1928",12.79193385
"1929",7.5467416
"1930",10.23595182
"1931",9.603989474
"1932",10.16667835
"1933",9.044067454
"1934",5.235698792
"1935",9.264338635
"1936",9.349474362
"1937",9.486883843
"1938",11.37126768
"1939",8.77647909
"1940",9.355556495
"1941",11.66348264
"1942",11.90628003
"1943",9.607517457
"1944",12.53419864
"1945",9.052403055
"1946",10.06730613
"1947",9.045570904
"1948",13.29418781
"1949",9.406452401
"1950",11.6306269
"1951",9.936762052
"1952",9.830416664
"1953",14.15436538
"1954",9.249829987
"1955",7.629000709
"1956",9.225967152
"1957",7.452951206
"1958",10.93391151
"1959",7.963740354
"1960",9.750376025
"1961",9.126291968
"1962",12.71343
"1963",10.86429882
"1964",9.074411685
"1965",10.84102339
"1966",10.95203031
"1967",7.677079417
"1968",8.984794552
"1969",10.20724075
"1970",9.376412018
"1971",12.3021914
"1972",6.319945297
"1973",5.20882475
"1974",8.741085092
"1975",9.488267807
"1976",9.767036549
"1977",8.934798276
"1978",11.65439374
"1979",7.684036431
"1980",11.16547739
"1981",10.99474162
"1982",11.27847175
"1983",9.177318329
"1984",11.08375574
"1985",7.553252079
"1986",6.085047793
"1987",9.309110622
"1988",9.002688764
"1989",7.736949701
"1990",10.82503889
"1991",10.49577251
"1992",10.15939538
"1993",11.42607203
"1994",10.07385824
"1995",8.620238561
"1996",9.915478646
"1997",13.88661839
"1998",9.110467175
"1999",9.497265108
"2000",11.90815282
"2001",8.68632167
"2002",7.879243557
"2003",13.10165125
"2004",7.658476382
"2005",10.33739655
"2006",7.313744957
"2007",10.59990398
"2008",8.095622214
"2009",12.06849134
"2010",12.65878533
"2011",10.90600801
"2012",8.790123902
"2013",7.175085455
"2014",7.952156391
"2015",7.545730375
"2016",7.816502319
"2017",4.955521244
"2018",8.924904072
"2019",11.13688745
"2020",11.09368424
"2021",10.58571126
"2022",9.605841817
"2023",8.136640486
"2024",8.505882789
"2025",8.236031315
"2026",10.96832503
"2027",6.023577226
"2028",8.242030592
"2029",9.098727792
"2030",8.203031656
"2031",9.893272664
"2032",9.289883949
"2033",12.85644135
"2034",8.53724962
"2035",9.395046461
"2036",10.19924897
"2037",8.161220666
"2038",10.16399082
"2039",11.04110953
"2040",9.074772392
"2041",10.78723385
"2042",11.90468967
"2043",11.77502642
"2044",13.5052144
"2045",9.983656917
"2046",9.43487412
"2047",10.35111433
"2048",12.64821787
"2049",9.938289173
"2050",9.359493416
"2051",12.58088836
"2052",11.66467348
"2053",9.844375089
"2054",12.53365641
"2055",7.029264563
"2056",7.352796711
"2057",7.376675986
"2058",4.747970692
"2059",11.83000841
"2060",12.87253012
"2061",10.2619233
"2062",11.80921822
"2063",11.57821525
"2064",8.548347286
"2065",11.49191833
"2066",13.82557159
"2067",6.703660377
"2068",7.725009183
"2069",10.63407517
"2070",9.259671561
"2071",13.28673715
"2072",10.38363019
"2073",7.91444595
"2074",8.697152044
"2075",7.905132231
"2076",8.454301651
"2077",12.76830868
"2078",10.80379904
"2079",10.80145121
"2080",8.690280473
"2081",5.845858739
"2082",11.02936221
"2083",11.00057292
"2084",9.137619065
"2085",9.076421765
"2086",11.68012015
"2087",11.14742352
"2088",9.935405077
"2089",6.179360523
"2090",10.00066872
"2091",7.765622304
"2092",10.4377198
"2093",9.191602118
"2094",4.113825649
"2095",9.713024958
"2096",13.86377498
"2097",6.555498226
"2098",11.76056871
"2099",7.583444663
"2100",6.369112687
"2101",8.596827586
"2102",6.589855591
"2103",5.155474702
"2104",9.217969112
"2105",11.28697536
"2106",9.141204129
"2107",8.378899434
"2108",3.956279539
"2109",13.20520537
"2110",6.054192421
"2111",9.660545563
"2112",5.083855622
"2113",9.47076651
"2114",3.79182582
"2115",10.40867762
"2116",7.83266221
"2117",8.62754805
"2118",9.225844049
"2119",9.705680596
"2120",12.19541631
"2121",10.63426426
"2122",11.5905456
"2123",9.105949383
"2124",8.718732591
"2125",9.713913116
"2126",10.63686957
"2127",8.785247863
"2128",8.981838688
"2129",11.36868085
"2130",10.88606586
"2131",15.28458141
"2132",8.306303078
"2133",10.13136845
"2134",9.666073279
"2135",7.404664278
"2136",11.28947606
"2137",13.27984325
"2138",10.86667361
"2139",10.70809656
"2140",10.24242294
"2141",9.604202473
"2142",9.174904111
"2143",11.1453108
"2144",9.633989312
"2145",11.56760756
"2146",7.506726966
"2147",11.64703361
"2148",9.420123157
"2149",10.63875829
"2150",9.531675897
"2151",10.24103139
"2152",11.80515807
"2153",12.33383885
"2154",11.08830179
"2155",12.47242301
"2156",8.424460266
"2157",9.266053635
"2158",10.93315661
"2159",6.832709373
"2160",11.03121962
"2161",16.73985908
"2162",13.29444661
"2163",11.56599189
"2164",8.801102194
"2165",10.23134479
"2166",11.03253133
"2167",12.35254233
"2168",12.57251131
"2169",8.79882584
"2170",9.631558451
"2171",8.562548583
"2172",8.875661372
"2173",8.954485087
"2174",7.806549597
"2175",6.822189339
"2176",8.370557736
"2177",8.166001878
"2178",9.013080505
"2179",4.766824693
"2180",9.719886725
"2181",7.675929063
"2182",12.06969572
"2183",9.13795375
"2184",6.444140039
"2185",9.732910511
"2186",10.07581277
"2187",11.92644641
"2188",7.559501956
"2189",12.04202951
"2190",6.783243516
"2191",9.168138125
"2192",11.61088128
"2193",7.913080038
"2194",7.702158644
"2195",8.05987772
"2196",9.855637994
"2197",12.87516337
"2198",7.912894896
"2199",8.282475801
"2200",9.545481799
"2201",11.82428809
"2202",10.83521598
"2203",5.735232274
"2204",9.366138191
"2205",8.173709752
"2206",10.8413426
"2207",7.940152458
"2208",12.0118366
"2209",10.1667912
"2210",7.354966949
"2211",9.75391116
"2212",8.191498193
"2213",8.162270769
"2214",10.36079737
"2215",8.58631791
"2216",9.6906418
"2217",7.365088159
"2218",9.854342215
"2219",11.00916449
"2220",9.053553665
"2221",9.914283035
"2222",10.50209369
"2223",5.779243179
"2224",9.2420276
"2225",9.747449855
"2226",8.178188666
"2227",10.15635961
"2228",7.650154342
"2229",3.00611462
"2230",10.84700785
"2231",12.18262831
"2232",9.553792199
"2233",11.70890538
"2234",11.68729476
"2235",11.70880135
"2236",7.351037529
"2237",11.09100394
"2238",3.592301063
"2239",8.090284044
"2240",10.39035216
"2241",7.972594514
"2242",8.606745724
"2243",7.941418798
"2244",9.03558854
"2245",9.746687179
"2246",10.9847921
"2247",7.828108479
"2248",7.096137672
"2249",9.801368582
"2250",4.208077554
"2251",10.71261881
"2252",8.212865478
"2253",10.36667311
"2254",9.299016385
"2255",10.24055243
"2256",12.6274558
"2257",11.70056506
"2258",11.51452048
"2259",13.89699296
"2260",10.56788772
"2261",7.412815214
"2262",8.007583555
"2263",8.140193315
"2264",9.61408201
"2265",9.914509136
"2266",8.866518184
"2267",10.0943533
"2268",8.863260848
"2269",7.947543578
"2270",10.36052753
"2271",11.42584112
"2272",7.242124159
"2273",7.911263526
"2274",10.82022053
"2275",8.962793531
"2276",6.318971495
"2277",8.506541734
"2278",7.704356334
"2279",11.43989866
"2280",12.32251429
"2281",7.913598348
"2282",11.91249164
"2283",8.006683226
"2284",10.11455594
"2285",10.48493324
"2286",7.496298647
"2287",8.474486634
"2288",11.77446323
"2289",7.252455022
"2290",12.87033504
"2291",10.96317562
"2292",9.790756144
"2293",9.873861588
"2294",12.31170564
"2295",6.527768737
"2296",7.517947487
"2297",7.828300099
"2298",8.668881744
"2299",7.469888761
"2300",11.95185448
"2301",8.128431685
"2302",6.283897504
"2303",6.148265925
"2304",10.72003543
"2305",6.81383539
"2306",8.891020132
"2307",7.938526937
"2308",10.30996402
"2309",6.877981314
"2310",6.90029739
"2311",5.765210375
"2312",8.92262457
"2313",10.34466489
"2314",10.4358482
"2315",10.13543209
"2316",9.518992842
"2317",5.357399696
"2318",9.975861175
"2319",9.72940827
"2320",13.66515863
"2321",9.640564118
"2322",12.88763567
"2323",11.08881802
"2324",8.847746586
"2325",7.119576498
"2326",11.28974671
"2327",8.081440724
"2328",8.085400136
"2329",9.42185109
"2330",9.99188394
"2331",10.82141005
"2332",8.798043146
"2333",5.213172023
"2334",10.26152499
"2335",11.2219433
"2336",7.071837
"2337",11.09307444
"2338",9.455110801
"2339",9.033161798
"2340",9.301236917
"2341",7.628731459
"2342",9.021338532
"2343",9.066250451
"2344",9.586617516
"2345",10.46233908
"2346",11.09537378
"2347",10.2965659
"2348",9.545566402
"2349",8.343179437
"2350",9.604735069
"2351",10.15147872
"2352",9.474353815
"2353",9.243259656
"2354",8.865202083
"2355",9.337759234
"2356",10.55621937
"2357",8.506134876
"2358",12.26480956
"2359",12.14670248
"2360",10.62424647
"2361",12.5103823
"2362",10.73871335
"2363",7.35610675
"2364",7.201259373
"2365",12.67573438
"2366",10.4519227
"2367",10.31649941
"2368",8.241176824
"2369",9.610283239
"2370",7.767201499
"2371",6.238418025
"2372",9.279652836
"2373",10.04834679
"2374",11.52661128
"2375",8.963815629
"2376",6.698667751
"2377",5.865628865
"2378",10.07182281
"2379",10.10315636
"2380",10.75795328
"2381",8.110773114
"2382",8.462175665
"2383",9.820512708
"2384",7.5989394
"2385",12.06955718
"2386",11.45723793
"2387",9.561278372
"2388",8.760967797
"2389",9.205674879
"2390",8.065088639
"2391",7.887193187
"2392",7.983875835
"2393",9.600080094
"2394",5.502724532
"2395",7.6194887
"2396",8.676243996
"2397",9.225072485
"2398",3.534810069
"2399",7.631187288
"2400",12.42089201
"2401",10.63660666
"2402",10.6421531
"2403",7.510703172
"2404",10.5320292
"2405",12.17540459
"2406",9.622954522
"2407",10.89957431
"2408",7.573647223
"2409",8.507513497
"2410",6.875942293
"2411",9.974524791
"2412",9.045541026
"2413",10.83974951
"2414",9.659220627
"2415",9.387301072
"2416",7.462937598
"2417",7.241531255
"2418",13.84575184
"2419",11.04726882
"2420",9.760325619
"2421",8.624508738
"2422",7.600105601
"2423",6.603530677
"2424",11.08394471
"2425",9.919195659
"2426",8.994196372
"2427",9.408625168
"2428",11.47017307
"2429",10.32019406
"2430",8.657399904
"2431",9.439076739
"2432",12.02625913
"2433",9.401022522
"2434",9.109077467
"2435",8.282645865
"2436",8.8092451
"2437",10.0528449
"2438",8.393636781
"2439",8.285132648
"2440",9.377198675
"2441",8.657285086
"2442",10.86219473
